Tweet ID,Usuario,Contenido,Fecha,Lenguaje,Sentimiento,texto_limpio
771018908149157888,Supraazz,"@HuGo17__ @BayonTHE1 Vamos con PAM que preferimos entrenar vs DDH, teneis muy buen lvl bro ",2016-08-31 16:16:47,es,positive,vamos pam preferimos entrenar vs ddh teneis buen lvl bro
771018869850902528,PeTeTeWorld,"Vamos @ArvenLoL, dales duro como tú sabes  #LoLHonor2",2016-08-31 16:16:38,es,neutral,vamos dales duro sabes lolhonor2
771018763697266688,CliftJose,@miradadelaluna @FinisimaPersona lo vi antes y pensé que era brom si yo fuera mejicano lo construía delante de Tejas  o más. Saludos.,2016-08-31 16:16:12,es,negative,vi pensé brom si mejicano construía delante tejas saludos
771018510378082304,HyundaiEsp,"@fredo_gf Hola, lamentamos leer esto  Por favor, danos todos los detalles en cliente@hyundai.es y te atenderemos lo antes posible. Salu2",2016-08-31 16:15:12,es,negative,hola lamentamos leer favor danos detalles cliente atenderemos posible salu2
771083095655219200,locadelbrocoli,"Terapia de #FirstDates112 si el panorama está así es normal que siga soltera, el problema no soy yo. Me siento mejor ",2016-08-31 20:31:50,es,positive,terapia firstdates112 si panorama así normal siga soltera problema siento mejor
771082813777047552,juanarchilla94,Estoy muerto de hambre pero no puedo hacerme la cena todavía porque está mi compañero de piso cenando y no quiero cenar con él ,2016-08-31 20:30:43,es,negative,muerto hambre puedo hacerme cena todavía compañero piso cenando quiero cenar
771082348989452289,IsaacSrMz,"Que guay, el coca cola music de este año es de Meghan Trainor! Ojalá ser rico ",2016-08-31 20:28:52,es,positive,guay coca cola music año meghan trainor ojalá ser rico
771085904035315712,DeseoLiterario,@anniebooksx tiene que ser entretenido  tu seras la primera en verlo amore mio 😘,2016-08-31 20:43:00,es,positive,ser entretenido seras primera verlo amore mio
771085598140559363,JAVI_PRADA,@VAMPYRES_movie @butfilmfestival uno de nuestros festivales favoritos!! Hemos ido dos veces ,2016-08-31 20:41:47,es,positive,festivales favoritos ido dos veces
771084695488659457,aomatos,@PortalSB_UDLog @CDLaredo @CyDLeonesa estos por lo menos han visto 4 goles ,2016-08-31 20:38:12,es,neutral,menos visto 4 goles
771083892329766913,LuisLorenzoT,"@turu_brujo Mareo y el Molinón siguen en su sitio, todo os parece mal ",2016-08-31 20:35:00,es,negative,mareo molinón siguen sitio parece mal
771083795995000833,cienciabrujula,@angybir @BrujulaOndaCero Gracias! Horarios un poco distintos pero ahí estamos ,2016-08-31 20:34:37,es,positive,gracias horarios distintos ahí
771086980373417984,rubiuslove12,@harleyftprego me gustaría poder ir y abrazarte para que te sientas mejor❤ ,2016-08-31 20:47:16,es,positive,gustaría poder ir abrazarte sientas mejor
771086488859795456,TakkStudio,@Jonbarandica ha sido un acierto muy grande el de anoche ,2016-08-31 20:45:19,es,positive,sido acierto grande anoche
771077610436718594,carropo,"@Ciudadano014 ¡los médicos siempre te dicen cosas horribles, citizen! ",2016-08-31 20:10:02,es,negative,médicos siempre dicen cosas horribles citizen
771077582804623361,_sdnnss,"@Mereeia llévame contigo por fi, que yo también monto y casi siempre sola ",2016-08-31 20:09:56,es,negative,llévame contigo fi monto casi siempre sola
771088620589608961,Martuskiya,@mamiauryner1 espero sobretodo tenerla con mi niño  jajajaja. gracias guapa ♥,2016-08-31 20:53:47,es,positive,espero sobretodo tenerla niño jajajaja gracias guapa
771010006837760000,manal20102,@Omr_dh Tranquilo Omar yo te sigo ahora ,2016-08-31 15:41:24,es,positive,tranquilo omar sigo ahora
771008473450606593,verusverita,"Estupendo discurso de @joanbaldovi en  #SesionDeInvestidura Ché, la ciudadanía ha tenido voz ",2016-08-31 15:35:19,es,positive,estupendo discurso sesiondeinvestidura ché ciudadanía voz
770980246040547328,elcisnenegro06,"@miguela38331844 Que bonito,y yo tengo una sorpresa para Ti ,que te gustara muchísimo!   ",2016-08-31 13:43:09,es,positive,bonitoy sorpresa gustara muchísimo
770979606295932928,OskarGoVi,@Nerea_RMCF93 @OjeraFarlopera_ @aaron_np que guay no? Pobres nosotros simples mortales que no sabemos nada de la vida ,2016-08-31 13:40:36,es,negative,guay pobres simples mortales sabemos vida
770985296007659521,iservia,"Me parece q en esta edicion blogs @iAgua la 4a posicion será la + reñida 
@hidrojing @jcponline @MarinaArnaldosO https://t.co/8HLHYxOX55",2016-08-31 14:03:13,es,neutral,parece q edicion blogs 4a posicion reñida httpstco8hlhyxox55
771010840715755520,Naturea_Cant,@jorgegarzon_  una ruta ideal para disfrutar en familia de los @VallesPasiegos ,2016-08-31 15:44:43,es,positive,ruta ideal disfrutar familia
770975318341451777,naatmaribona_,La gente se descojona de mi cuando me indigno y no se lo toman en serio ,2016-08-31 13:23:34,es,negative,gente descojona indigno toman serio
771006494254985217,aykrmela,@helen_acks Pos sí que eras tú limitada en encontrar formas de no aburrirse en clase ,2016-08-31 15:27:27,es,negative,pos limitada encontrar formas aburrirse clase
771006383735115776,YeOldeNemesis,"@wikkedchild lo veo más que jodido, pero la esperanza nunca se pierde. ",2016-08-31 15:27:01,es,negative,veo jodido esperanza nunca pierde
771000529011048449,quintanapaz,@dexamina Yo he citado varias veces a Heidegger en tuíter y me meto contigo ,2016-08-31 15:03:45,es,negative,citado varias veces heidegger tuíter meto contigo
770983534802632705,itsgeorhero,@perriestheory NO PONGAS COSAS PRIVADAS nah es que me ha molestado en serio ,2016-08-31 13:56:13,es,negative,pongas cosas privadas nah molestado serio
771013039659286528,EmilioMarquez,"@dei_biz Al contrario, me viene genial la corrección para ir mejorando mi inglés ",2016-08-31 15:53:28,es,positive,contrario viene genial corrección ir mejorando inglés
771035873148362752,Jezabelmidnight,"@marionaral @mjdelrio @AcevAsociacion gracias  
Si lo malo de la verdad es que no necesariamente nos hace felices.",2016-08-31 17:24:11,es,neutral,gracias si malo verdad necesariamente hace felices
771040084632203269,myperfectstwins,Menciono a Sofía en cosas bonitas y ella me lo paga bloqueandome por wa ,2016-08-31 17:40:56,es,negative,menciono sofía cosas bonitas paga bloqueandome wa
771039402231472129,muguruzo94,@tenistachanel por eso lo he puesto en comillas.....  pd la yankee ya tiene el fallo de pelocoño pues? ,2016-08-31 17:38:13,es,negative,puesto comillas pd yankee fallo pelocoño pues
771039343381245952,Marimery_97,@_xOshiro Ya no es por bonito o por feo sino porque es un animal con sentimientos tía es horrible ,2016-08-31 17:37:59,es,negative,bonito feo sino animal sentimientos tía horrible
771039103697690624,Iluck_88,Una etapa se cierra y comienza una nueva aventura ,2016-08-31 17:37:02,es,positive,etapa cierra comienza nueva aventura
771002860565848064,conchacornejo,"@sanchezdelreal Sí, es que ya tengo instalada la beta. De momento sólo funcionan en iMessage ",2016-08-31 15:13:01,es,neutral,instalada beta momento sólo funcionan imessage
771002784024031232,SamsungResponde,"@alastrain El primer tuit nos llego a nosotros, por eso te preguntamos tanto  Que tengas un buen día y buena compra.",2016-08-31 15:12:42,es,positive,primer tuit llego preguntamos buen día buena compra
771002156115693568,HectorMann8,Tenemos un presidente que es persona non grata d su ciudad @ahorapodemos nadie s lo va a recordar c una carretera d tercera leña al mono ,2016-08-31 15:10:13,es,negative,presidente persona non grata d ciudad nadie s va recordar c carretera d tercera leña mono
771033276257538048,kortvex,@josebrit sigo sin acostumbrarme a su nueva boca/dientes ,2016-08-31 17:13:52,es,negative,sigo acostumbrarme nueva bocadientes
771037885915099137,AndresMachoXIII,"AY MI MADRE GRIEZMANN 88 en FIFA 17
Toca ahorrar desde ya para hacerme con él ",2016-08-31 17:32:11,es,positive,ay madre griezmann 88 fifa 17 toca ahorrar hacerme
771037503801397248,IgniLefiaSplash,"@IgniLefiaSplash Una vez mi prima me besó sin previo aviso. Ese fue mi primer beso, y nunca he vuelto a tener uno ",2016-08-31 17:30:40,es,neutral,vez prima besó previo aviso primer beso nunca vuelto tener
771036947108200448,HectorMann8,Los ministerios q os tienen a vosotros engañando maca conmigo tenías q dar @Rafa_Hernando q t iba a dar un baño así d paso t lavas l boca ,2016-08-31 17:28:28,es,negative,ministerios q vosotros engañando maca conmigo q dar q t iba dar baño así d paso t lavas l boca
771030279616077824,Addri_12,"Esto es tan surrealista 😂 Pues nada, la cuenta de twitter de PewDiePie a la puta ",2016-08-31 17:01:58,es,negative,tan surrealista pues cuenta twitter pewdiepie puta
771032540652113920,_sws___,@luciaanagil illo que ya me han enviado 5 personas diferentes snpachats con palomitas ,2016-08-31 17:10:57,es,neutral,illo enviado 5 personas diferentes snpachats palomitas
771041317803724800,AliciaPosse,Cuando le mandas a tu profesor algo para corregir y te lo reenvía corregido y está todo mal  solo me queda llorar,2016-08-31 17:45:50,es,negative,mandas profesor corregir reenvía corregido mal solo queda llorar
771043016106708992,LytosOfficial,Estos días me encuentro muy débil... espero que se me pase pronto!!! ,2016-08-31 17:52:34,es,negative,días encuentro débil espero pase pronto
771042560424943616,EseEsElHombre,Putada lv se me jodió la ruedecita del ratón y bueno ,2016-08-31 17:50:46,es,negative,putada lv jodió ruedecita ratón bueno
771027072047132672,complejisimus,"@Walter_Sobchak1 Por cierto Walter,genial lo d echarle las cenizas al Donie ",2016-08-31 16:49:13,es,positive,cierto waltergenial d echarle cenizas donie
771025951866126336,lovesickdaniel,"@livingjacob tu lo tienes facil, vives al lado de madrid ",2016-08-31 16:44:46,es,neutral,facil vives lado madrid
771065990134239236,XDPOKEMON4EVER,Creo k es la primera vez k estoy deseando k llegue septiembre de una vez ,2016-08-31 19:23:52,es,positive,creo k primera vez k deseando k llegue septiembre vez
771065591079833601,Ralbarn,"@senior_Esfera qué va, son tranquilas, nunca logra refutarme nada ",2016-08-31 19:22:17,es,positive,va tranquilas nunca logra refutarme
771064143965282304,pablosiana,"Que #Rajoy no logre la #investiduraRajoy NO ES NOTICIA, lo contrario sí... Pero serán becarios los que están en prácticas ",2016-08-31 19:16:32,es,negative,rajoy logre investidurarajoy noticia contrario becarios prácticas
771064133060026368,99sdarpe,@BernaRios9 @gottabebravery_ yo ya estoy arruinada con tanto verano Berni ,2016-08-31 19:16:29,es,negative,arruinada verano berni
771064025161621508,Irati_Smile,Primer día de la operación bikini 2017 superado.. I can!  #altafitdonosti #objetivospartan2017,2016-08-31 19:16:03,es,positive,primer día operación bikini 2017 superado i can altafitdonosti objetivospartan2017
771063610386841600,Patry_024,"No se cuantas veces la abre escuchado, pero no me canso de hacerlo y es que suena tan bien juntos @MisElizaJane 
https://t.co/KVPc6WiIGU",2016-08-31 19:14:25,es,positive,cuantas veces abre escuchado canso hacerlo suena tan bien juntos httpstcokvpc6wiigu
771062102106763267,andcherk,"@albeferrando @DGTes Hola Alberto. Tengo la misma problema, he perdido unas horas  ¿Lo has obtenido? #dgtes",2016-08-31 19:08:25,es,negative,hola alberto misma problema perdido unas horas obtenido dgtes
771044728976642052,LiveNationES,"@hollagher Si lo compraste con tarjeta no tienes que hacer nada, si es en efectivo imagino que cualquier FNAC vale. ",2016-08-31 17:59:23,es,neutral,si compraste tarjeta hacer si efectivo imagino cualquier fnac vale
771069415710490630,nikoporu,Se qué razas están entre mis preferencias... pero va a ser muy difícil adoptar alguna de ellas ,2016-08-31 19:37:29,es,negative,razas preferencias va ser difícil adoptar alguna
771073172271730688,ziganda,"@Orion_Pirata abcesos de pus en la espalda, pero coge el alta el día 8. ",2016-08-31 19:52:24,es,neutral,abcesos pus espalda coge alta día 8
771072149742387202,AnitaCaffeina,@quinno_ Bajón + Ed Sheeran llorera asegurada. Me pasa ,2016-08-31 19:48:20,es,negative,bajón ed sheeran llorera asegurada pasa
771071912420188161,DelecturaOblig,@Quesadacid muchas gracias Rodrigo por compartir con nosotros su paso por la Feria del Libro de Benidorm. Esperamos que le haya encantado ,2016-08-31 19:47:24,es,positive,muchas gracias rodrigo compartir paso feria libro benidorm esperamos encantado
771071874772135938,AurynerdeunER,"Más bonito no puede ser 
Por cierto,me alegro mucho por la mención https://t.co/NAm5mf5Nz1",2016-08-31 19:47:15,es,positive,bonito puede ser ciertome alegro mención httpstconam5mf5nz1
771024885988618240,Lynx_Moon,@Garabatos ya estás aquí? 😂😂 Esta semana lo tengo complicado pero a la otra vamos ,2016-08-31 16:40:32,es,neutral,aquí semana complicado vamos
771024597978345473,alvaroshutter,@arivero la web que tenías para ver los pokemon que veian tus rastreadores ya no funciona? Que llevo dos días entrando y ya no va ,2016-08-31 16:39:23,es,negative,web ver pokemon veian rastreadores funciona llevo dos días entrando va
771023798971822080,iriayselene,@_Raquel97_ ¡Muchísimas gracias! Ojalá te llegue prontito y lo disfrutes un montón ,2016-08-31 16:36:13,es,positive,muchísimas gracias ojalá llegue prontito disfrutes montón
771095991181279232,AdrienFowl,30 años viviendo en #Algeciras y cuando me vengo a vivir a #Sevilla es cuando pasan las cosas divertidas como un #terremoto. ,2016-08-31 21:23:05,es,negative,30 años viviendo algeciras vengo vivir sevilla pasan cosas divertidas terremoto
771101604305051648,cienciabrujula,@ElSpeaker La vida nos lleva por caminos inextricables jajaja Me alegro de que te haya molado el programa de hoy ,2016-08-31 21:45:23,es,positive,vida lleva caminos inextricables jajaja alegro molado programa hoy
771100160868880384,AISSanguesa,¡¡No a las agresiones sexistas durante y después de las Fiestas!!  #Sangüesa,2016-08-31 21:39:39,es,negative,agresiones sexistas después fiestas sangüesa
771100028073086976,NoSoyUnPlaneta,@WingedArrow_ @redskyF2 si pero es de Mario joder comprate una propia ,2016-08-31 21:39:07,es,negative,si mario joder comprate propia
771099612086140928,elevenfemixunga,Mi corasonsito me pide a gritos Clexa fanfics pero de los bonitos profundos que te dejan llorando ,2016-08-31 21:37:28,es,positive,corasonsito pide gritos clexa fanfics bonitos profundos dejan llorando
771099369122697216,audreymolgar,"@audreymolgar ay si, pero no puedo cambiar el username y soy un numero raro  aiuda",2016-08-31 21:36:30,es,negative,ay si puedo cambiar username numero raro aiuda
771099060031856642,ParanoidNeva,"@Fourty35 



Si mañana sigues malita te dedico una canción.

(Mía no ",2016-08-31 21:35:16,es,neutral,si mañana sigues malita dedico canción
771103351073275904,Chaves_4,@johanna_196 el sábado unas risas todos juntos... A por otro año más! ,2016-08-31 21:52:19,es,positive,sábado unas risas juntos año
771102795533615105,cienciabrujula,"@ElSpeaker Es un aspecto poco conocido del Sistema Solar, que probablemente aún haya cosas por descubrir ahí fuera ",2016-08-31 21:50:07,es,positive,aspecto conocido sistema solar probablemente aún cosas descubrir ahí
771102706970877952,Akrillex17,@PitDiamondcore  Que cabrones..... puffff  .... Bueno se empieza de nuevo no pasa nada jejej ,2016-08-31 21:49:46,es,neutral,cabrones puffff bueno empieza nuevo pasa jejej
